,A,B,C,D,E,F1,G1,H1,I1,J1,M,N,K1,L,K,I,J,F,G,H,O,P,Q
2016-11-18 09:00:00,-60.7,-406.9,-141.1,-251.5,-192.2,-410.2,-213.1,-252.0,-44.9,-115.0,-541.6,-395.1,-180.4,-286.9,-431.2,-264.4,-2029.5,-875.3,-701.5,-862.4,-431.2,-264.4,-2029.5
2016-11-18 10:00:00,-72.4,-483.6,-167.7,-298.3,-227.8,-485.6,-251.3,-297.5,-53.0,-136.5,-639.8,-466.5,-212.6,-340.2,-513.3,-316.4,-2407.8,-1034.3,-829.3,-1019.2,-513.3,-316.4,-2407.8
2016-11-18 11:00:00,-78.7,-529.0,-182.7,-324.8,-247.0,-529.3,-274.3,-325.0,-57.8,-148.8,-699.1,-507.3,-232.2,-371.6,-560.5,-342.8,-2614.7,-1128.7,-905.7,-1111.1,-560.5,-342.8,-2614.7
2016-11-18 12:00:00,-78.3,-526.9,-182.1,-324.0,-246.0,-527.4,-274.0,-323.3,-57.7,-148.4,-698.0,-505.8,-231.5,-371.1,-559.7,-340.7,-2603.1,-1124.7,-904.1,-1108.5,-559.7,-340.7,-2603.1
2016-11-18 13:00:00,-75.9,-511.3,-176.8,-315.1,-239.7,-512.0,-266.7,-314.2,-56.4,-144.3,-677.4,-492.5,-225.2,-360.1,-543.1,-330.1,-2527.5,-1092.9,-878.1,-1077.8,-543.1,-330.1,-2527.5
2016-11-18 14:00:00,-76.9,-517.2,-178.6,-319.0,-243.2,-518.9,-270.0,-318.7,-57.1,-146.3,-683.5,-497.2,-228.3,-364.3,-547.7,-335.7,-2559.9,-1107.6,-886.9,-1089.8,-547.7,-335.7,-2559.9
2016-11-18 15:00:00,-76.3,-513.7,-177.6,-318.0,-242.1,-516.7,-268.7,-316.5,-57.0,-145.3,-681.5,-496.3,-226.9,-363.8,-545.6,-332.9,-2545.2,-1102.0,-883.8,-1087.0,-545.6,-332.9,-2545.2
2016-11-18 16:00:00,-74.8,-504.4,-174.6,-313.0,-237.3,-508.2,-264.2,-309.9,-56.1,-143.0,-670.5,-488.2,-222.4,-358.3,-537.2,-326.3,-2502.1,-1082.3,-869.6,-1068.9,-537.2,-326.3,-2502.1
2016-11-18 17:00:00,-72.4,-487.3,-168.5,-302.7,-229.1,-491.0,-256.0,-298.8,-54.1,-139.0,-648.6,-471.3,-214.5,-346.6,-519.8,-315.4,-2428.9,-1045.8,-841.6,-1032.4,-519.8,-315.4,-2428.9
2016-11-18 18:00:00,-65.4,-442.0,-152.1,-273.8,-207.9,-444.0,-232.0,-270.7,-49.0,-125.9,-587.5,-423.8,-194.4,-313.7,-469.6,-285.1,-2203.4,-946.7,-762.5,-931.9,-469.6,-285.1,-2203.4
2016-11-18 19:00:00,-55.1,-373.8,-128.3,-230.7,-176.8,-375.1,-195.3,-228.2,-41.5,-105.9,-495.7,-357.1,-164.8,-265.9,-397.7,-240.4,-1858.7,-798.5,-643.0,-787.8,-397.7,-240.4,-1858.7
2016-11-18 20:00:00,-45.1,-307.1,-105.3,-189.4,-145.6,-306.1,-159.9,-186.5,-34.2,-86.1,-405.4,-293.4,-136.0,-218.9,-328.1,-196.0,-1522.9,-652.6,-525.6,-648.4,-328.1,-196.0,-1522.9
2016-11-18 21:00:00,-37.9,-259.3,-89.0,-159.1,-123.1,-256.9,-134.5,-156.9,-28.8,-72.2,-341.2,-248.1,-115.2,-184.8,-278.0,-164.5,-1282.6,-548.3,-442.3,-548.1,-278.0,-164.5,-1282.6
2016-11-18 22:00:00,-34.4,-234.5,-80.6,-143.3,-111.5,-232.8,-121.7,-140.8,-26.1,-65.0,-309.1,-225.2,-104.0,-167.2,-253.0,-149.1,-1155.6,-495.3,-400.1,-496.4,-253.0,-149.1,-1155.6
2016-11-18 23:00:00,-32.0,-216.9,-75.2,-133.8,-102.7,-215.4,-112.9,-130.8,-24.3,-60.3,-287.2,-210.4,-96.4,-153.9,-234.0,-139.1,-1068.0,-459.1,-371.8,-460.7,-234.0,-139.1,-1068.0
2016-11-19 00:00:00,-30.8,-207.3,-72.0,-128.2,-98.3,-204.7,-107.7,-126.9,-23.3,-58.6,-275.7,-201.6,-92.7,-146.9,-221.8,-134.6,-1028.6,-439.3,-357.6,-441.3,-221.8,-134.6,-1028.6
2016-11-19 01:00:00,-28.0,-187.8,-65.2,-116.4,-89.4,-185.8,-97.8,-115.3,-21.0,-53.8,-249.8,-182.7,-84.0,-132.8,-200.8,-123.2,-931.4,-398.9,-324.6,-399.5,-200.8,-123.2,-931.4
2016-11-19 02:00:00,-28.1,-188.6,-65.5,-116.6,-89.7,-187.7,-98.6,-115.6,-21.1,-54.1,-250.9,-183.7,-84.2,-133.6,-202.5,-123.9,-933.4,-401.9,-326.1,-401.4,-202.5,-123.9,-933.4
2016-11-19 03:00:00,-28.4,-190.0,-66.0,-117.5,-90.3,-189.5,-99.5,-116.6,-21.3,-54.5,-253.2,-185.5,-84.9,-134.6,-204.2,-125.0,-940.9,-405.6,-329.0,-405.0,-204.2,-125.0,-940.9
2016-11-19 04:00:00,-28.5,-190.6,-66.2,-118.0,-90.5,-189.4,-99.7,-117.2,-21.4,-54.6,-254.7,-186.2,-85.6,-135.0,-204.6,-125.4,-947.2,-406.2,-330.7,-406.8,-204.6,-125.4,-947.2
2016-11-19 05:00:00,-28.6,-192.1,-67.0,-118.9,-91.1,-190.3,-100.3,-117.7,-21.8,-54.9,-256.0,-187.5,-86.4,-136.5,-205.7,-126.4,-958.1,-408.4,-332.6,-410.3,-205.7,-126.4,-958.1
2016-11-19 06:00:00,-29.2,-195.4,-67.9,-121.3,-92.8,-193.5,-101.8,-120.3,-22.1,-56.0,-260.5,-191.1,-87.7,-138.7,-209.3,-128.6,-972.6,-415.6,-338.6,-417.6,-209.3,-128.6,-972.6
2016-11-19 07:00:00,-30.2,-202.4,-70.1,-125.5,-96.0,-200.3,-105.4,-123.9,-22.7,-57.8,-268.4,-196.9,-90.5,-143.6,-216.1,-133.1,-1002.8,-429.6,-348.9,-431.0,-216.1,-133.1,-1002.8
2016-11-19 08:00:00,-31.6,-213.0,-73.4,-131.3,-100.8,-209.6,-110.1,-128.9,-23.5,-60.1,-278.5,-204.5,-94.5,-150.5,-226.2,-139.2,-1047.5,-448.7,-362.1,-449.4,-226.2,-139.2,-1047.5
2016-11-19 09:00:00,-36.2,-246.0,-84.9,-150.8,-116.6,-239.9,-125.8,-147.9,-26.8,-68.6,-317.9,-232.9,-108.4,-173.3,-260.4,-158.7,-1205.1,-513.7,-413.3,-514.6,-260.4,-158.7,-1205.1
2016-11-19 10:00:00,-38.7,-264.0,-91.9,-162.3,-125.2,-257.3,-134.3,-159.5,-29.0,-73.5,-341.9,-250.5,-115.6,-185.8,-280.3,-170.0,-1293.2,-551.1,-444.4,-552.0,-280.3,-170.0,-1293.2
2016-11-19 11:00:00,-39.8,-271.2,-94.4,-166.4,-128.3,-266.1,-138.7,-164.0,-29.7,-75.6,-351.3,-257.7,-118.5,-190.4,-288.8,-174.6,-1327.3,-568.7,-456.6,-566.6,-288.8,-174.6,-1327.3
2016-11-19 12:00:00,-40.5,-276.3,-95.6,-169.8,-130.6,-270.7,-141.0,-166.3,-30.2,-76.9,-355.8,-261.6,-120.8,-193.8,-293.2,-177.9,-1347.2,-578.1,-462.9,-576.2,-293.2,-177.9,-1347.2
2016-11-19 13:00:00,-40.8,-278.3,-95.9,-171.3,-131.4,-273.6,-142.3,-167.2,-30.3,-77.7,-358.0,-263.5,-121.7,-195.4,-295.4,-179.6,-1355.8,-583.1,-466.0,-580.6,-295.4,-179.6,-1355.8
2016-11-19 14:00:00,-41.4,-282.2,-96.9,-173.7,-133.3,-278.5,-144.6,-169.5,-30.6,-78.7,-362.6,-267.0,-123.2,-197.9,-299.8,-182.2,-1371.5,-592.5,-471.9,-588.2,-299.8,-182.2,-1371.5
2016-11-19 15:00:00,-39.9,-271.0,-92.9,-166.8,-128.5,-268.2,-139.0,-162.4,-29.2,-75.6,-348.2,-256.3,-118.3,-190.0,-287.6,-174.7,-1315.3,-569.6,-452.9,-564.6,-287.6,-174.7,-1315.3
2016-11-19 16:00:00,-38.1,-257.9,-88.5,-158.9,-121.6,-257.3,-133.2,-155.9,-27.9,-71.9,-333.0,-244.9,-113.0,-181.0,-274.4,-166.4,-1258.9,-546.4,-432.8,-538.9,-274.4,-166.4,-1258.9
2016-11-19 17:00:00,-36.5,-246.7,-84.6,-151.7,-115.9,-249.6,-129.4,-150.8,-27.1,-68.8,-320.1,-237.2,-108.1,-173.0,-265.1,-159.2,-1211.9,-529.8,-416.0,-518.3,-265.1,-159.2,-1211.9
2016-11-19 18:00:00,-34.9,-236.2,-81.2,-144.6,-110.9,-237.8,-123.5,-143.7,-25.8,-66.0,-306.4,-226.7,-102.9,-165.8,-253.3,-152.5,-1155.2,-505.0,-398.3,-495.4,-253.3,-152.5,-1155.2
2016-11-19 19:00:00,-33.4,-226.3,-78.0,-138.7,-106.8,-227.4,-118.1,-137.4,-24.7,-63.4,-294.6,-217.1,-98.8,-159.0,-243.2,-146.3,-1106.3,-482.9,-382.7,-474.8,-243.2,-146.3,-1106.3
2016-11-19 20:00:00,-31.3,-211.7,-73.3,-129.5,-100.3,-212.4,-110.5,-128.6,-23.2,-59.6,-277.2,-203.4,-92.3,-148.9,-228.3,-137.1,-1034.2,-451.4,-360.0,-444.6,-228.3,-137.1,-1034.2
2016-11-19 21:00:00,-29.7,-201.0,-69.7,-122.6,-95.4,-201.6,-105.0,-122.0,-22.0,-56.9,-264.1,-193.2,-87.6,-141.4,-217.6,-130.4,-980.3,-428.6,-343.0,-422.3,-217.6,-130.4,-980.3
2016-11-19 22:00:00,-28.4,-191.8,-66.6,-116.8,-91.1,-192.6,-100.4,-116.5,-21.1,-54.4,-253.0,-184.6,-83.6,-134.9,-208.6,-124.6,-934.7,-409.5,-328.5,-403.1,-208.6,-124.6,-934.7
2016-11-19 23:00:00,-29.8,-200.7,-69.5,-122.0,-95.8,-200.2,-104.4,-122.1,-21.9,-56.5,-264.0,-192.3,-87.9,-141.5,-216.6,-129.7,-979.0,-426.7,-342.4,-421.7,-216.6,-129.7,-979.0
2016-11-20 00:00:00,-30.4,-202.1,-70.0,-122.4,-96.2,-202.1,-105.3,-125.0,-22.4,-56.9,-269.6,-195.6,-89.2,-144.7,-217.3,-131.1,-990.6,-432.3,-348.9,-429.5,-217.3,-131.1,-990.6
2016-11-20 01:00:00,-28.4,-187.9,-65.3,-114.5,-89.3,-189.0,-97.9,-117.1,-20.9,-53.2,-252.9,-182.2,-83.4,-135.0,-203.1,-122.6,-927.9,-404.1,-327.1,-400.6,-203.1,-122.6,-927.9
2016-11-20 02:00:00,-28.4,-189.1,-65.6,-115.1,-89.6,-190.1,-98.1,-117.9,-21.0,-53.6,-253.7,-183.1,-84.2,-134.9,-204.6,-123.2,-932.8,-406.1,-328.3,-402.1,-204.6,-123.2,-932.8
2016-11-20 03:00:00,-28.6,-190.9,-66.1,-116.0,-90.5,-191.8,-98.7,-118.9,-21.2,-54.0,-255.7,-184.8,-84.8,-135.9,-206.2,-124.1,-940.3,-409.4,-330.9,-405.5,-206.2,-124.1,-940.3
2016-11-20 04:00:00,-28.8,-191.5,-66.2,-115.9,-91.2,-192.3,-99.2,-119.0,-21.3,-54.1,-256.5,-185.6,-84.9,-137.2,-206.2,-124.3,-942.0,-410.6,-331.9,-407.7,-206.2,-124.3,-942.0
2016-11-20 05:00:00,-29.1,-193.6,-66.9,-116.6,-91.9,-193.1,-100.1,-119.4,-21.5,-54.3,-258.3,-187.2,-85.3,-138.7,-208.1,-124.7,-947.0,-412.6,-334.0,-411.2,-208.1,-124.7,-947.0
2016-11-20 06:00:00,-29.6,-196.7,-67.9,-118.6,-93.5,-196.3,-102.0,-122.2,-21.8,-55.3,-262.1,-191.4,-87.0,-140.5,-211.0,-127.5,-967.0,-420.5,-339.3,-418.9,-211.0,-127.5,-967.0
2016-11-20 07:00:00,-30.5,-203.5,-70.2,-122.5,-96.3,-202.5,-105.8,-126.3,-22.5,-57.2,-270.3,-198.9,-89.8,-144.4,-218.4,-131.9,-1005.9,-434.7,-350.0,-433.0,-218.4,-131.9,-1005.9
2016-11-20 08:00:00,-31.8,-213.0,-73.6,-128.3,-99.9,-210.9,-111.4,-132.1,-23.4,-59.9,-281.5,-209.3,-94.1,-150.2,-229.0,-138.3,-1056.4,-454.4,-364.8,-453.6,-229.0,-138.3,-1056.4
2016-11-20 09:00:00,-36.7,-243.9,-84.6,-148.5,-113.2,-240.6,-130.1,-151.5,-26.7,-68.6,-321.1,-241.6,-108.5,-173.1,-263.3,-160.5,-1215.4,-522.3,-416.4,-523.2,-263.3,-160.5,-1215.4
2016-11-20 10:00:00,-39.5,-261.2,-90.6,-160.3,-120.7,-258.9,-139.8,-161.8,-28.5,-73.6,-344.3,-257.3,-117.1,-187.6,-283.0,-173.8,-1302.3,-560.4,-446.4,-562.0,-283.0,-173.8,-1302.3
2016-11-20 11:00:00,-40.5,-269.1,-93.2,-164.5,-124.1,-266.1,-142.8,-166.8,-29.4,-75.8,-353.5,-264.6,-120.9,-191.5,-291.4,-178.4,-1339.4,-575.6,-458.7,-577.0,-291.4,-178.4,-1339.4
2016-11-20 12:00:00,-41.2,-273.9,-94.7,-166.8,-126.3,-270.2,-145.6,-169.7,-29.8,-77.2,-359.2,-269.8,-122.2,-194.2,-296.3,-181.3,-1366.6,-585.5,-466.2,-586.2,-296.3,-181.3,-1366.6
2016-11-20 13:00:00,-41.4,-276.4,-95.4,-168.2,-127.3,-272.4,-146.3,-171.3,-30.0,-77.9,-361.6,-272.3,-122.8,-194.4,-299.0,-182.7,-1381.4,-589.9,-469.5,-589.5,-299.0,-182.7,-1381.4
2016-11-20 14:00:00,-41.9,-280.3,-96.7,-170.8,-128.8,-276.1,-148.1,-174.1,-30.4,-79.1,-366.5,-276.3,-124.3,-196.0,-303.2,-185.1,-1404.1,-598.2,-476.1,-596.6,-303.2,-185.1,-1404.1
2016-11-20 15:00:00,-40.2,-269.2,-93.0,-164.3,-123.5,-265.7,-142.1,-167.8,-29.2,-76.2,-353.4,-265.2,-119.1,-187.4,-291.9,-177.6,-1353.0,-575.6,-458.8,-571.7,-291.9,-177.6,-1353.0
2016-11-20 16:00:00,-38.4,-258.7,-88.7,-155.9,-118.6,-252.9,-135.0,-161.3,-28.0,-72.5,-338.8,-252.9,-113.9,-178.3,-277.0,-168.2,-1285.7,-549.2,-439.3,-545.1,-277.0,-168.2,-1285.7
2016-11-20 17:00:00,-36.7,-250.8,-84.9,-148.9,-114.6,-242.8,-128.0,-156.3,-27.0,-69.5,-325.8,-242.7,-110.2,-170.1,-265.2,-160.1,-1221.9,-527.1,-422.3,-523.1,-265.2,-160.1,-1221.9
2016-11-20 18:00:00,-35.1,-238.4,-81.2,-142.7,-109.3,-232.2,-122.3,-148.6,-25.7,-66.5,-310.9,-231.4,-106.0,-162.9,-255.0,-153.5,-1166.7,-503.1,-403.2,-500.3,-255.0,-153.5,-1166.7
2016-11-20 19:00:00,-33.6,-227.1,-78.0,-137.6,-104.6,-223.9,-117.4,-141.5,-24.7,-63.9,-298.9,-219.9,-101.6,-157.0,-245.0,-147.5,-1117.8,-482.8,-387.6,-478.4,-245.0,-147.5,-1117.8
2016-11-20 20:00:00,-31.4,-211.4,-73.2,-129.5,-97.8,-210.8,-109.9,-131.8,-23.2,-59.9,-280.8,-204.2,-95.5,-147.7,-230.3,-138.5,-1044.4,-452.5,-363.9,-447.4,-230.3,-138.5,-1044.4
2016-11-20 21:00:00,-29.8,-200.1,-69.5,-123.5,-92.8,-200.9,-104.2,-124.8,-22.1,-56.9,-267.2,-193.0,-91.1,-140.4,-219.5,-131.9,-991.2,-429.9,-346.2,-424.5,-219.5,-131.9,-991.2
2016-11-20 22:00:00,-28.4,-190.8,-66.4,-118.3,-88.5,-192.4,-99.3,-119.0,-21.1,-54.4,-255.7,-183.6,-87.3,-134.1,-210.4,-126.1,-945.3,-410.6,-331.2,-405.0,-210.4,-126.1,-945.3
2016-11-20 23:00:00,-30.2,-202.8,-70.5,-124.9,-93.5,-202.3,-106.4,-125.4,-22.5,-57.5,-271.4,-196.1,-91.4,-143.9,-221.2,-132.7,-994.1,-434.1,-351.4,-431.3,-221.2,-132.7,-994.1
2016-11-21 00:00:00,-31.2,-213.3,-73.5,-128.3,-97.7,-208.8,-110.3,-128.4,-23.6,-59.6,-281.6,-205.9,-93.9,-151.4,-228.1,-136.0,-1015.5,-447.5,-364.7,-451.2,-228.1,-136.0,-1015.5
2016-11-21 01:00:00,-32.8,-225.5,-76.7,-135.1,-104.3,-221.5,-115.3,-135.0,-24.7,-62.6,-298.9,-217.1,-98.1,-158.9,-240.6,-140.6,-1064.5,-471.9,-386.3,-474.2,-240.6,-140.6,-1064.5
2016-11-21 02:00:00,-32.5,-223.5,-75.9,-133.9,-102.8,-220.0,-114.1,-132.9,-24.4,-62.2,-297.3,-214.7,-97.0,-156.8,-237.9,-138.6,-1054.8,-467.0,-383.9,-468.5,-237.9,-138.6,-1054.8
2016-11-21 03:00:00,-31.9,-219.7,-74.7,-131.4,-100.7,-216.2,-112.4,-130.1,-24.0,-61.2,-292.1,-211.0,-95.2,-153.4,-232.6,-136.3,-1032.3,-458.6,-377.3,-459.5,-232.6,-136.3,-1032.3
2016-11-21 04:00:00,-31.3,-215.5,-73.5,-128.3,-98.5,-211.6,-110.0,-127.1,-23.6,-60.2,-286.9,-207.2,-93.4,-150.4,-227.8,-133.9,-1010.4,-448.8,-370.7,-451.0,-227.8,-133.9,-1010.4
2016-11-21 05:00:00,-31.4,-217.0,-73.7,-129.3,-98.7,-213.1,-110.3,-127.5,-23.7,-60.4,-288.2,-208.5,-94.3,-151.7,-229.1,-135.1,-1017.8,-451.0,-372.2,-454.5,-229.1,-135.1,-1017.8
2016-11-21 06:00:00,-32.3,-223.5,-75.7,-132.9,-101.3,-219.0,-113.1,-130.7,-24.4,-61.8,-296.4,-214.8,-97.5,-156.1,-235.1,-139.6,-1044.1,-462.8,-382.6,-468.4,-235.1,-139.6,-1044.1
2016-11-21 07:00:00,-36.7,-253.0,-86.0,-150.9,-114.7,-248.3,-128.6,-148.8,-27.6,-70.1,-335.1,-244.0,-110.8,-176.8,-267.7,-158.9,-1187.5,-525.7,-432.7,-531.6,-267.7,-158.9,-1187.5
2016-11-21 08:00:00,-46.8,-322.0,-109.8,-193.0,-147.3,-316.1,-164.9,-192.5,-35.3,-89.1,-425.3,-312.2,-141.6,-226.1,-342.4,-204.5,-1524.5,-673.5,-549.7,-679.9,-342.4,-204.5,-1524.5
2016-11-21 09:00:00,-60.5,-416.7,-142.1,-249.8,-191.8,-408.9,-213.9,-251.4,-45.3,-115.3,-545.5,-403.8,-183.2,-293.4,-442.7,-267.9,-1976.1,-874.2,-706.0,-880.4,-442.7,-267.9,-1976.1
2016-11-21 10:00:00,-71.3,-496.7,-168.2,-295.9,-228.0,-485.2,-254.1,-297.3,-53.3,-136.5,-642.1,-474.2,-216.5,-345.1,-521.8,-320.0,-2332.0,-1036.6,-831.9,-1035.9,-521.8,-320.0,-2332.0
2016-11-21 11:00:00,-78.2,-543.5,-184.1,-322.6,-249.2,-527.6,-277.4,-324.4,-58.3,-149.0,-700.1,-513.3,-235.8,-378.5,-572.8,-347.3,-2553.0,-1129.4,-907.3,-1127.7,-572.8,-347.3,-2553.0
2016-11-21 12:00:00,-78.2,-541.7,-183.1,-321.4,-248.8,-525.8,-277.1,-324.3,-58.2,-148.5,-696.2,-510.3,-235.3,-378.8,-572.0,-345.9,-2551.4,-1127.3,-902.9,-1124.4,-572.0,-345.9,-2551.4
2016-11-21 13:00:00,-76.1,-524.6,-177.3,-311.8,-242.1,-511.4,-269.6,-316.7,-56.5,-143.8,-674.8,-495.7,-228.5,-368.2,-555.3,-336.5,-2479.8,-1097.7,-875.1,-1092.5,-555.3,-336.5,-2479.8
2016-11-21 14:00:00,-77.0,-530.8,-179.3,-315.9,-245.0,-517.1,-272.1,-321.2,-56.8,-144.9,-683.1,-501.3,-231.7,-373.9,-562.1,-342.3,-2512.7,-1110.4,-884.8,-1106.8,-562.1,-342.3,-2512.7
2016-11-21 15:00:00,-76.7,-527.0,-178.2,-314.6,-244.1,-514.8,-270.6,-320.2,-56.7,-144.0,-678.5,-497.7,-229.4,-372.5,-560.2,-340.7,-2504.1,-1105.5,-879.2,-1099.6,-560.2,-340.7,-2504.1
2016-11-21 16:00:00,-75.4,-517.3,-175.1,-308.9,-239.5,-506.4,-266.0,-315.0,-55.8,-141.3,-664.3,-487.2,-224.8,-366.5,-550.4,-334.4,-2465.3,-1087.4,-861.4,-1078.4,-550.4,-334.4,-2465.3
2016-11-21 17:00:00,-73.1,-501.8,-169.6,-298.8,-230.9,-489.3,-257.6,-304.2,-54.2,-136.4,-640.3,-471.9,-218.1,-355.3,-532.2,-323.4,-2388.5,-1051.1,-830.9,-1045.3,-532.2,-323.4,-2388.5
2016-11-21 18:00:00,-66.3,-453.0,-153.9,-270.3,-209.0,-442.8,-233.5,-275.5,-48.9,-123.8,-577.0,-426.7,-197.8,-321.6,-482.3,-292.9,-2161.4,-951.8,-749.6,-946.1,-482.3,-292.9,-2161.4
2016-11-21 19:00:00,-56.0,-379.6,-129.6,-228.9,-177.7,-375.2,-197.6,-233.6,-40.9,-104.5,-486.9,-359.9,-166.1,-270.5,-408.8,-247.3,-1825.2,-806.4,-632.2,-796.5,-408.8,-247.3,-1825.2
2016-11-21 20:00:00,-46.0,-309.6,-106.3,-188.7,-146.3,-308.9,-162.4,-191.6,-33.4,-86.5,-399.8,-294.7,-135.8,-220.9,-335.5,-203.2,-1498.1,-663.0,-519.6,-651.4,-335.5,-203.2,-1498.1
2016-11-21 21:00:00,-38.7,-261.2,-89.9,-159.7,-123.5,-261.2,-137.2,-161.2,-28.1,-73.6,-338.3,-248.5,-114.4,-184.5,-282.5,-171.3,-1262.8,-559.6,-440.0,-547.5,-282.5,-171.3,-1262.8
2016-11-21 22:00:00,-34.9,-236.1,-81.2,-144.9,-111.9,-235.3,-122.7,-145.2,-25.5,-66.8,-307.2,-225.2,-103.6,-165.9,-254.4,-154.7,-1140.8,-503.2,-399.6,-494.7,-254.4,-154.7,-1140.8
2016-11-21 23:00:00,-32.7,-221.5,-76.1,-135.4,-104.6,-220.8,-114.5,-135.6,-24.2,-62.7,-289.4,-210.6,-97.2,-155.4,-235.3,-143.5,-1072.0,-471.0,-376.3,-463.2,-235.3,-143.5,-1072.0
2016-11-22 00:00:00,-32.0,-217.7,-75.0,-132.8,-102.6,-217.0,-112.1,-132.3,-23.8,-60.4,-287.0,-209.0,-96.2,-152.5,-229.5,-140.2,-1056.8,-461.5,-371.2,-457.8,-229.5,-140.2,-1056.8
2016-11-22 01:00:00,-32.8,-224.3,-76.7,-134.3,-103.9,-221.0,-115.1,-134.7,-24.3,-61.6,-292.1,-214.6,-98.6,-156.0,-234.6,-143.4,-1085.2,-470.9,-378.0,-469.2,-234.6,-143.4,-1085.2
2016-11-22 02:00:00,-32.4,-222.1,-75.9,-132.1,-102.7,-218.2,-114.1,-133.6,-24.1,-60.8,-288.4,-212.4,-97.8,-154.3,-231.8,-142.0,-1069.6,-465.9,-373.3,-464.5,-231.8,-142.0,-1069.6
2016-11-22 03:00:00,-31.8,-218.3,-74.8,-130.1,-101.0,-214.3,-111.8,-131.6,-23.7,-59.7,-284.5,-208.0,-96.0,-151.2,-226.7,-139.6,-1047.1,-457.7,-367.9,-455.2,-226.7,-139.6,-1047.1
2016-11-22 04:00:00,-31.0,-214.8,-73.5,-128.5,-99.2,-210.0,-109.4,-129.5,-23.2,-58.6,-279.5,-203.7,-94.2,-148.0,-222.4,-136.9,-1027.0,-448.9,-361.3,-445.8,-222.4,-136.9,-1027.0
2016-11-22 05:00:00,-31.1,-216.0,-74.1,-128.9,-99.7,-210.7,-110.4,-130.4,-23.4,-58.7,-279.8,-205.8,-94.7,-148.6,-223.4,-137.6,-1030.4,-451.5,-361.9,-449.1,-223.4,-137.6,-1030.4
2016-11-22 06:00:00,-31.9,-222.1,-76.3,-131.9,-102.5,-216.7,-113.4,-133.9,-24.0,-60.3,-287.9,-212.6,-97.5,-152.2,-229.4,-141.7,-1058.2,-464.0,-372.1,-462.2,-229.4,-141.7,-1058.2
2016-11-22 07:00:00,-36.2,-252.1,-86.5,-150.1,-116.3,-247.3,-128.5,-151.9,-27.2,-68.5,-327.4,-240.5,-110.6,-173.1,-260.6,-160.3,-1202.3,-527.7,-423.1,-524.2,-260.6,-160.3,-1202.3
2016-11-22 08:00:00,-46.7,-320.4,-110.6,-193.2,-149.8,-318.6,-164.2,-193.7,-34.7,-87.9,-421.8,-305.4,-141.1,-222.3,-335.0,-204.9,-1546.7,-676.5,-544.4,-668.8,-335.0,-204.9,-1546.7
2016-11-22 09:00:00,-61.1,-413.2,-143.1,-250.2,-194.8,-413.9,-212.6,-249.3,-45.0,-114.5,-551.3,-395.5,-182.6,-289.5,-437.0,-266.1,-2016.2,-875.8,-710.9,-867.7,-437.0,-266.1,-2016.2
2016-11-22 10:00:00,-72.6,-485.0,-169.9,-294.7,-231.3,-490.6,-252.9,-292.6,-53.7,-135.9,-658.5,-467.9,-217.0,-343.7,-519.3,-314.6,-2388.9,-1036.1,-848.1,-1028.7,-519.3,-314.6,-2388.9
2016-11-22 11:00:00,-79.2,-530.2,-183.5,-320.3,-251.6,-531.5,-276.7,-317.1,-58.5,-147.7,-712.8,-510.0,-236.9,-373.4,-568.0,-341.1,-2620.4,-1125.3,-919.0,-1120.3,-568.0,-341.1,-2620.4
2016-11-22 12:00:00,-79.0,-528.5,-182.2,-319.5,-250.8,-529.7,-275.7,-315.9,-58.1,-147.1,-707.5,-509.4,-235.3,-371.7,-565.5,-339.1,-2611.9,-1121.3,-912.7,-1116.4,-565.5,-339.1,-2611.9
2016-11-22 13:00:00,-76.9,-513.2,-177.2,-310.4,-243.5,-513.7,-266.7,-307.8,-56.3,-142.8,-687.3,-497.2,-227.7,-361.3,-548.8,-330.3,-2534.1,-1088.2,-886.5,-1086.2,-548.8,-330.3,-2534.1
2016-11-22 14:00:00,-78.0,-518.9,-180.2,-315.3,-247.2,-518.4,-269.9,-313.0,-57.0,-144.6,-699.4,-504.7,-230.4,-367.0,-553.1,-335.9,-2567.3,-1101.2,-901.0,-1102.1,-553.1,-335.9,-2567.3
2016-11-22 15:00:00,-77.8,-513.8,-179.1,-314.0,-245.4,-516.7,-268.4,-311.8,-56.8,-143.9,-697.3,-502.0,-229.4,-365.9,-551.6,-333.9,-2548.2,-1096.9,-898.0,-1097.3,-551.6,-333.9,-2548.2
2016-11-22 16:00:00,-76.5,-502.9,-175.5,-309.3,-240.9,-509.1,-263.2,-306.5,-55.8,-141.4,-684.9,-493.8,-225.6,-359.3,-542.2,-327.3,-2500.6,-1078.8,-882.1,-1078.6,-542.2,-327.3,-2500.6
2016-11-22 17:00:00,-74.0,-484.4,-169.5,-299.5,-233.6,-493.9,-254.3,-296.3,-53.8,-136.4,-662.4,-479.3,-218.5,-347.9,-523.9,-316.4,-2413.0,-1044.5,-852.7,-1045.7,-523.9,-316.4,-2413.0
2016-11-22 18:00:00,-66.9,-438.6,-153.6,-271.1,-211.5,-447.5,-230.1,-267.9,-48.7,-124.0,-600.9,-435.9,-197.1,-315.3,-474.7,-287.2,-2192.8,-945.5,-773.7,-948.4,-474.7,-287.2,-2192.8
2016-11-22 19:00:00,-56.6,-371.1,-130.0,-228.4,-178.0,-376.7,-193.6,-226.0,-41.1,-105.3,-508.0,-368.4,-166.0,-265.2,-401.1,-243.1,-1860.6,-796.3,-654.3,-799.7,-401.1,-243.1,-1860.6
